Review,Label,sentiment,sentiment label,srl label
when using higher quality weight paper this does not seem to be a problem i really love the single load paper slot on the front of the printer,"{'PRED': [2], 'PROD1': [6], 'ASP': [4], 'PROD2': [27]}",POSITIVE,"[0, 1, 0]",[[0 0 1 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0]]
it's much much faster than my old inkjet  which was the most important feature for me,"{'PRED': [1, 2], 'PROD1': [0], 'ASP': [3], 'PROD2': [7]}",POSITIVE,"[0, 1, 0]",[[2 1 1 3 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
it's mechanism is more solid than the hp and it autodetects and crops the photos correctly unlike the hp,"{'PRED': [3], 'PROD1': [0], 'ASP': [4], 'PROD2': [7]}",POSITIVE,"[0, 1, 0]",[[2 0 0 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i got mine at a considerably lower price than they are currently going for at amazon and other resellers,"{'PRED': [5, 6], 'PROD1': [0], 'ASP': [7], 'PROD2': [15]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 1 1 3 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
a small yet strong paper box that is pretty much the same size as the tripod,"{'PRED': [11], 'PROD1': [0], 'ASP': [12], 'PROD2': [15]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 0 1 0 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i liked the memories my team won more speed and processing speed have been totally satisfied with the purchase of ocz 2 gb ddr2 pc2-6400 platinum revision 2 dual channel,"{'PRED': [7], 'PROD1': [0], 'ASP': [8], 'PROD2': [23]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0]]
cleartone strings are a bit more expensive than i used to use but with regular use of a string cleaner they last a long time and the tone,"{'PRED': [4, 5], 'PROD1': [0], 'ASP': [6], 'PROD2': [19]}",POSITIVE,"[0, 1, 0]",[[2 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0]]
this one also has s-video in and out connections so you can see the superior picture quality when connecting to larger screens tv,"{'PRED': [14], 'PROD1': [0], 'ASP': [15, 16], 'PROD2': [22]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0]]
good price too  especially when compared to altec lansing  al has lower-priced speakers  but these are more powerful,"{'PRED': [], 'PROD1': [0], 'ASP': [1], 'PROD2': [7]}",POSITIVE,"[0, 1, 0]",[[0 3 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
much greater storage capacity than a mp3 player  and smaller than a cd player,"{'PRED': [1], 'PROD1': [0], 'ASP': [2], 'PROD2': [6]}",POSITIVE,"[0, 1, 0]",[[2 1 3 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
it shares the same exquisite build quality of the dv64 floorstanding speakers,"{'PRED': [3, 4], 'PROD1': [0], 'ASP': [5], 'PROD2': [9]}",POSITIVE,"[0, 1, 0]",[[2 0 0 1 1 3 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the speakers in this are virtually the same size as the polk cs1 yet the cabinet is substantially smaller and that counts in my set up,"{'PRED': [7], 'PROD1': [3], 'ASP': [8], 'PROD2': [11]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
still i will consider buying some more expensive equipment next time pros easy to usehuge lcd screenbattery life is okcons sharpness,"{'PRED': [6], 'PROD1': [0], 'ASP': [7], 'PROD2': [15]}",NEGATIVE,"[0, 0, 1]",[[2 0 0 0 0 0 1 3 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the &quot shotgun&quot  technology allows for much faster connections than my standard 56k modem ever did,"{'PRED': [5, 6], 'PROD1': [0], 'ASP': [7], 'PROD2': [13]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 1 3 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
vastly less expensive that the monthly cost of a new phone line,"{'PRED': [1], 'PROD1': [0], 'ASP': [2], 'PROD2': [10]}",POSITIVE,"[0, 1, 0]",[[1 1 3 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
it is much faster and simpler to operate than a pc,"{'PRED': [2], 'PROD1': [0], 'ASP': [3], 'PROD2': [10]}",POSITIVE,"[0, 1, 0]",[[2 0 1 3 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the down side is it adds more weight to your gear and the small numbers are getting harder to see each year,"{'PRED': [6], 'PROD1': [4], 'ASP': [7], 'PROD2': [10]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
luckily the set isn't any more expensive than a laptop lock alone  so nothing was really lost  but don't rely on this to keep your ipod safe,"{'PRED': [5], 'PROD1': [0], 'ASP': [6], 'PROD2': [9]}",NEGATIVE,"[0, 0, 1]",[[2 0 0 0 0 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
there isn't a huge choice of digital wireless headphones at a reasonable price and i narrowed it down to the pioneer  panasonic  and sony,"{'PRED': [11], 'PROD1': [16], 'ASP': [12], 'PROD2': [21]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0]]
it was more compact in size than the sony model that had similar features  and a bit cheaper too  **now one of the main complaints on this model is sound,"{'PRED': [2], 'PROD1': [0], 'ASP': [3], 'PROD2': [8]}",POSITIVE,"[0, 1, 0]",[[2 0 1 3 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
if you can live with slightly lower video quality compared to the minidv models  the jvc 77 is a nice camera,"{'PRED': [5, 6], 'PROD1': [0], 'ASP': [7], 'PROD2': [12]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 1 1 3 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i was looking for a light weight  semi-professional slr that could do more than my small digital camera and i got precisely what i wanted,"{'PRED': [5], 'PROD1': [0], 'ASP': [6], 'PROD2': [17]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
several recent upgrades and additions to two different audio video systems brought about the need for several additional cables to include some coaxial cables,"{'PRED': [7], 'PROD1': [0], 'ASP': [9], 'PROD2': [22]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 0 1 0 3 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0]]
it may also have slightly lower resolution than some of the single chip sony's i've compared it with,"{'PRED': [4, 5], 'PROD1': [0], 'ASP': [6], 'PROD2': [12]}",NEGATIVE,"[0, 0, 1]",[[2 0 0 0 1 1 3 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i knew the color cartridges were more expensive  so i always printed in black in white and the majority in draft mode to conserve ink,"{'PRED': [6], 'PROD1': [0], 'ASP': [7], 'PROD2': [24]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0]]
they perform like much more expensive earphones  definitely better than the sony earphones of supposedly comparable quality i had before,"{'PRED': [3, 4], 'PROD1': [0], 'ASP': [5], 'PROD2': [11]}",POSITIVE,"[0, 1, 0]",[[2 0 0 1 1 3 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
more expensive doesn't always mean better for the connections from my dvd roku appletv i used $1 50 3 cables which work just fine,"{'PRED': [], 'PROD1': [0], 'ASP': [1], 'PROD2': [11]}",POSITIVE,"[0, 1, 0]",[[1 3 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
it printed an exact same color and image of monitor,"{'PRED': [3, 4], 'PROD1': [0], 'ASP': [5], 'PROD2': [9]}",NEGATIVE,"[0, 0, 1]",[[2 0 0 1 1 3 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
not bad and a good price for older memory,"{'PRED': [4], 'PROD1': [0], 'ASP': [5], 'PROD2': [8]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
beware of cheaper priced items from marketplace sellers,"{'PRED': [2], 'PROD1': [0], 'ASP': [3], 'PROD2': [6]}",NEGATIVE,"[0, 0, 1]",[[2 0 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
for my needs it's great  however serious gamers may want more speed than the d130 can deliver,"{'PRED': [10], 'PROD1': [3], 'ASP': [11], 'PROD2': [14]}",POSITIVE,"[0, 1, 0]",[[0 0 0 2 0 0 0 0 0 0 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the overall effect is that unless you look closely it appears to be a unit of very  very carefully built storage cubes for record albums,"{'PRED': [], 'PROD1': [9], 'ASP': [20], 'PROD2': [23]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 3 0 0 4 0 0 0 0 0 0 0 0 0]]
it's also less expensive than buying a vintage d4 brush on ebay,"{'PRED': [1, 2], 'PROD1': [0], 'ASP': [3], 'PROD2': [8]}",POSITIVE,"[0, 1, 0]",[[2 0 1 3 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
my only gripe is that while it has a nice looking low profile  it makes it a little hard to grip   at least with bigger hands,"{'PRED': [1], 'PROD1': [15], 'ASP': [2], 'PROD2': [20]}",POSITIVE,"[0, 1, 0]",[[0 0 3 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0]]
at a comparable price  for my money the bose is both more comfortable and has a slightly better sonic quality,"{'PRED': [2], 'PROD1': [0], 'ASP': [3], 'PROD2': [8]}",POSITIVE,"[0, 1, 0]",[[0 0 0 3 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i heard someone said they sounded better after a deal also it says that the warranty is honored from an official seller,"{'PRED': [6], 'PROD1': [11], 'ASP': [7], 'PROD2': [21]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 1 3 0 0 0 2 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0]]
compared to same size photos from kodak 4900  4 mp  the pictures from jvc are a lot better  using the same printer,"{'PRED': [2], 'PROD1': [0], 'ASP': [3], 'PROD2': [6]}",POSITIVE,"[0, 1, 0]",[[0 0 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
if you want a pair of good noise cancelling headphones  pay a little more and go in for audio technicia or bose,"{'PRED': [6], 'PROD1': [0], 'ASP': [7], 'PROD2': [21]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0]]
these headphones are lighter and smaller than the full size headphones  but sound as good  compared to sony mdr-xd200,"{'PRED': [8], 'PROD1': [0], 'ASP': [9], 'PROD2': [17]}",POSITIVE,"[0, 1, 0]",[[2 0 0 0 0 1 0 0 1 3 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
it's not much more expensive than wrt54g  but you'll be happier with it if you ever use your network extensively,"{'PRED': [1, 2, 3], 'PROD1': [0], 'ASP': [4], 'PROD2': [6]}",POSITIVE,"[0, 1, 0]",[[2 0 1 1 3 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
speed and connection seems to be much faster compared to the output of my previous router,"{'PRED': [6], 'PROD1': [0], 'ASP': [7], 'PROD2': [15]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i had a wired one before and had to transition to the wireless version of my linksys router  which was this one,"{'PRED': [12], 'PROD1': [0], 'ASP': [13], 'PROD2': [16]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
links are below for anyone interested in more functionality and graphical metrics from this wireless router        mochaman,"{'PRED': [7], 'PROD1': [0], 'ASP': [8], 'PROD2': [15]}",POSITIVE,"[0, 1, 0]",[[2 0 0 0 0 0 0 1 3 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i wish there was a little more zoom than the 2x optical  however  i have yet to play with the digital zoom,"{'PRED': [5, 6], 'PROD1': [0], 'ASP': [7], 'PROD2': [10]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 1 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i've have a green and a black one same size as the original white battery and they also said bt-446 on them,"{'PRED': [8], 'PROD1': [0], 'ASP': [9], 'PROD2': [14]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 1 3 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
you need the more expensive variety that mimic an endpoint to each opposite side of the cable,"{'PRED': [3], 'PROD1': [0], 'ASP': [4], 'PROD2': [16]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the map itself is not as detailed as others  probably due to the lower resolution of the screen,"{'PRED': [13], 'PROD1': [0], 'ASP': [14], 'PROD2': [17]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
it has better resolution than my big rig  rocksan xerxes turntable  audio research pre and amp  and proac repsonse speakers,"{'PRED': [2], 'PROD1': [0], 'ASP': [3], 'PROD2': [7]}",POSITIVE,"[0, 1, 0]",[[2 0 1 3 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i wish it was offered in more colors other than white  but for the money  around $450 00  i would consider some of the newer mp3 video players out there,"{'PRED': [6], 'PROD1': [2], 'ASP': [7], 'PROD2': [25]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0]]
basically  the higher price is becasue of the investment made to create the mac software,"{'PRED': [2], 'PROD1': [0], 'ASP': [3], 'PROD2': [13]}",NEGATIVE,"[0, 0, 1]",[[0 0 1 3 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
though a little more expensive than some  it does wonderful for a built in microphone and the picture quality is great,"{'PRED': [2, 3], 'PROD1': [7], 'ASP': [4], 'PROD2': [14]}",POSITIVE,"[0, 1, 0]",[[0 0 1 1 3 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
but it also captures better video than the vx7000 despite the similar listed sensor capabilities,"{'PRED': [4], 'PROD1': [1], 'ASP': [5], 'PROD2': [8]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the picture quality is amazingly clear at full resolution  960x720  and is equal to a camcorder worth hundreds more,"{'PRED': [7], 'PROD1': [0], 'ASP': [8], 'PROD2': [15]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i have seen other cameras with lower picture quality for almost the same as what i paid for this camera,"{'PRED': [6], 'PROD1': [0], 'ASP': [7, 8], 'PROD2': [19]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 1 3 3 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i recommend the cheaper  wireless  version of the car adaptor,"{'PRED': [3], 'PROD1': [0], 'ASP': [5], 'PROD2': [8]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 1 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
this is a really nice case  the smaller size is great for the old macbook,"{'PRED': [7], 'PROD1': [0], 'ASP': [8], 'PROD2': [14]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 1 3 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
iwork includes pages  apple's better version of microsoft publisher  and keynote 2  think powerpoint x10   apple makes it so easy to use and the manual is hardly necessary,"{'PRED': [4], 'PROD1': [0], 'ASP': [5], 'PROD2': [7]}",POSITIVE,"[0, 1, 0]",[[2 0 0 0 1 3 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
there are better products out now for better prices  but for me this charger has worked great,"{'PRED': [2], 'PROD1': [0], 'ASP': [8], 'PROD2': [13]}",POSITIVE,"[0, 1, 0]",[[0 0 1 0 0 0 0 1 3 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
based on the images i *assumed* that those would be the same size as iphone 4 headphones,"{'PRED': [11], 'PROD1': [0], 'ASP': [12], 'PROD2': [14]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 0 0 0 0 0 1 3 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
both are the same size  and the ear jams are to large to snap on either,"{'PRED': [3], 'PROD1': [0], 'ASP': [4], 'PROD2': [13]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 1 3 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
it doesn't mean that you have the same version of restore cd as i do,"{'PRED': [7], 'PROD1': [0], 'ASP': [8], 'PROD2': [11]}",NEGATIVE,"[0, 0, 1]",[[2 0 0 0 0 0 0 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the paper has a brighter white and a little more weight than regular printer paper,"{'PRED': [8, 9], 'PROD1': [0], 'ASP': [10], 'PROD2': [13]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 1 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
all the features of this player are great  with much of the exact same functionality of the ipod  with a slightly less intuitive interface,"{'PRED': [12, 13], 'PROD1': [4], 'ASP': [14], 'PROD2': [17]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 0 1 0 0 1 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
it never skips  has more functions than a computer  and can play cd's with a hundred song plus long playlist,"{'PRED': [4], 'PROD1': [0], 'ASP': [5], 'PROD2': [8]}",POSITIVE,"[0, 1, 0]",[[2 0 0 0 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
it's more compact than the canon elph series or nikon coolpix,"{'PRED': [1], 'PROD1': [0], 'ASP': [2], 'PROD2': [5]}",POSITIVE,"[0, 1, 0]",[[2 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
there are less expensive versions of this grip with more fetures  whish i waited,"{'PRED': [2], 'PROD1': [0], 'ASP': [3], 'PROD2': [7]}",NEGATIVE,"[0, 0, 1]",[[0 0 1 3 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
there are less expensive versions of this grip with more fetures  whish i waited,"{'PRED': [2, 3], 'PROD1': [0], 'ASP': [4], 'PROD2': [7]}",NEGATIVE,"[0, 0, 1]",[[0 0 1 3 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
and the only way to get my larger zoom lens out of the bag is to first remove the camera i'm not disappointed that i bought the bag,"{'PRED': [7], 'PROD1': [0], 'ASP': [8], 'PROD2': [13]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 0 1 3 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i have perfectly good  and much more expensive  sets of sony and phillips headphones but these are the ones i always reach for,"{'PRED': [5, 6], 'PROD1': [0], 'ASP': [7], 'PROD2': [10]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 1 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
now available at slightly lower prices connection to cable was simple,"{'PRED': [3, 4], 'PROD1': [0], 'ASP': [5], 'PROD2': [8]}",POSITIVE,"[0, 1, 0]",[[2 0 0 1 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
it's the same price as the s350 and its speaker is surprisingly good for a digital preset shortwave radio,"{'PRED': [2], 'PROD1': [0], 'ASP': [3], 'PROD2': [6]}",POSITIVE,"[0, 1, 0]",[[2 0 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i needed a less expensive option for my boat and this was a great product for the price,"{'PRED': [3], 'PROD1': [0], 'ASP': [4], 'PROD2': [8]}",POSITIVE,"[0, 1, 0]",[[0 0 0 1 3 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i was pleasantly surprised to find that it's virtually the same size and weight as my previous coolpix 995  like a compact 35mm camera,"{'PRED': [10], 'PROD1': [7], 'ASP': [11], 'PROD2': [17]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 2 0 0 1 3 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
and less expensive to boot    sure the audioquest does do ok  but nowhere near as effective as the dak,"{'PRED': [1], 'PROD1': [0], 'ASP': [2], 'PROD2': [4]}",POSITIVE,"[0, 1, 0]",[[0 1 3 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the model just add better focusing just like the one that you can get from slr camera like rebel 2000 slr,"{'PRED': [4], 'PROD1': [0], 'ASP': [5], 'PROD2': [16]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
get this lens if you can live with slower af and want to save around $120-$130 over the canon 100mm f 2 8 macro,"{'PRED': [8], 'PROD1': [1], 'ASP': [9], 'PROD2': [18]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0]]
works very well and much less expensive than nikon model,"{'PRED': [4, 5], 'PROD1': [0], 'ASP': [6], 'PROD2': [8]}",POSITIVE,"[0, 1, 0]",[[2 0 0 0 1 1 3 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
although i found a cheaper price than here on amazon for this set  nevertheless it is an amazing tv,"{'PRED': [4], 'PROD1': [0], 'ASP': [5], 'PROD2': [9]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 1 3 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
these protectors are significantly more affordable than other brands  for example  the nintendo ds screen protectors sell for $5 95 each,"{'PRED': [4], 'PROD1': [0], 'ASP': [5], 'PROD2': [12]}",POSITIVE,"[0, 1, 0]",[[2 0 0 1 1 3 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i just couldn't tell the difference in detail and in the end bought the less expensive version with cash saved to buy the cd map set if needed,"{'PRED': [14], 'PROD1': [0], 'ASP': [15], 'PROD2': [23]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0]]
i just couldn't tell the difference in detail and in the end bought the less expensive version with cash saved to buy the cd map set if needed,"{'PRED': [14, 15], 'PROD1': [0], 'ASP': [16], 'PROD2': [23]}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0]]
the signal initialization seems much faster and stronger than the c330 i had,"{'PRED': [4], 'PROD1': [0], 'ASP': [5], 'PROD2': [10]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 1 3 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
"the picture  in my opinion  produces more vibrant colors even better than my parents sony 61"" sxrd lcos projection","{'PRED': [6, 7], 'PROD1': [0], 'ASP': [8], 'PROD2': [14]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 1 1 3 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
this is such a nice product  though a bit more expensive than the battery tender junior  but the build quality on the yuasa is just can't get any better,"{'PRED': [9], 'PROD1': [0], 'ASP': [10], 'PROD2': [13]}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 0 1 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
it's a discontinued product and the newer ones with more functions are cheaper please shoppers  do some homework before buying stuffs even at a reputable store as amazon,"{'PRED': [9], 'PROD1': [0], 'ASP': [10], 'PROD2': [27]}",NEGATIVE,"[0, 0, 1]",[[2 0 0 0 0 0 1 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0]]
